6303,Amnura,,Chapinawabganj,24.616699,88.416702
1554,Kolapara,,Munshiganj,23.500000,90.250000
1800,Manikganj Sadar,,Manikganj,23.372200,89.322197
1983,Dhalapara,,Tangail,24.883301,90.849998
2020,Islampur,,Jamalpur,24.683300,89.966698
2320,Hossenpur,,Kishoreganj,23.266701,90.699997
6551,Porsa,,Naogaon,25.033300,88.449997
8741,Darul Ulam,,Barguna,22.427200,91.971100
8282,Padri Shibpur,,Barishal,22.799999,90.558296
8512,Joykul,,Pirojpur,22.633301,90.066704
9414,Khordo,,Satkhira,23.100000,89.063301
1205,New Market TSO,,Dhaka,23.743299,90.384102
3825,Jamidar Hat,,Noakhali,23.463100,90.941597
3835,Oachhekpur,,Noakhali,23.029699,91.096901
6430,Harua,,Natore,24.650000,90.616699
6712,Gandail,,Sirajganj,23.916700,90.216698
1460,Rupganj,,Narayanganj,23.799999,90.561096
3350,Baniachang,,Hobiganj,24.516701,91.366699
3842,Khalishpur,,Noakhali,23.500000,89.733299
8284,kalaskati,,Barishal,22.516701,90.349998
9252,Chuknagar,,Khulna,22.833300,89.300003
7431,Benapole,,Jessore,23.049999,88.900002
1461,Kanchan,,Narayanganj,23.833300,90.566704
1650,Monohordi,,Narshingdi,24.125000,90.733299
1903,Korotia,,Tangail,23.983299,88.824997
3801,Noakhali College,,Noakhali,23.233299,90.966698
6341,Kansart,,Chapinawabganj,24.677799,88.419403
1526,Pura EDSO,,Munshiganj,23.455601,90.466698
2360,Nikli,,Kishoreganj,24.333300,90.949997
3116,Fenchuganj,,Sylhet,24.700001,91.949997
5100,Thakurgaon Sadar,,Thakurgaon,25.016701,89.316704
7920,Kalkini,,Madaripur,23.100000,90.266701
4430,Mahalchhari,,Khagrachari,22.916700,92.033302
4702,Eidga,,Cox’s Bazar,21.339399,92.099098
8620,Bauphal,,Patuakhali,22.416700,90.550003
1555,Kumarbhog,,Munshiganj,23.783300,89.266701
3128,Gaharpur,,Sylhet,23.057600,91.422600
3847,Amisha Para,,Noakhali,23.355101,90.523003
4218,Chitt. Sailers Colon,,Chittagong,23.975000,90.625000
4337,Nuralibari,,Chittagong,22.505301,91.811096
9280,Paikgachha,,Khulna,22.583300,89.333298
1400,Narayanganj Sadar,,Narayanganj,23.721901,90.578903
3125,Begumpur,,Sylhet,23.057600,91.422600
5640,Roumari,,Kurigram,25.238899,89.819397
7102,Mujib Nagar Complex,,Meherpur,23.750000,88.699997
8130,Kashiani,,Gopalganj,23.233299,89.750000
1346,Kashem Cotton Mills,,Dhaka,24.313700,89.608902
4762,St.Martin,,Cox’s Bazar,20.866699,92.300003
9384,Nagarkandi,,IBH WAs Here,22.883301,89.733299
8251,Kazirchar,,Barishal,22.951000,90.425003
1213,Banani TSO,,Dhaka,23.793100,90.404800
1853,Uthli,,Manikganj,23.816700,89.766701
5401,Rangpur Upa-Shahar,,Rangpur,25.133301,89.608299
7406,Basundia,,Jessore,23.116699,89.383301
7700,Rajbari Sadar,,Rajbari,23.713900,89.613899
4355,Narayanhat,,Chittagong,22.676001,91.802399
4710,Gorakghat,,Cox’s Bazar,21.339399,92.099098
5460,Mithapukur,,Rangpur,25.566700,89.266701
