330 32,Kozolupy,,Plzeň-sever,49.766701,13.250000
513 01,Příkrý,,Semily,50.616699,15.366700
783 42,Lípy,,Olomouc,49.555599,17.105600
783 96,Haukovice,,Olomouc,49.783298,17.200001
294 31,Krnsko,,Mladá Boleslav,50.383301,14.850000
262 85,Drahenice,,Příbram,49.516701,13.966700
586 03,Malý Beranov,,Jihlava,49.400002,15.633300
783 47,Hněvotín,,Olomouc,49.566700,17.183300
373 66,Žimutice,,České Budějovice,49.200001,14.516700
561 82,Klášterec nad Orlicí,,Ústí nad Orlicí,50.116699,16.549999
281 66,Jevany,,Kolín,49.966702,14.816700
370 11,České Budějovice 2,,České Budějovice,49.016701,14.500000
417 01,Dubí,,Teplice,50.683300,13.783300
565 55,Hrušová,,Ústí nad Orlicí,49.916698,16.200001
763 21,Lipová,,Zlín,49.116699,17.883301
742 51,Mošnov,,Nový Jičín,49.683300,18.133301
272 01,Kročehlavy,,Kladno,50.133301,14.116700
273 04,Nová Studnice,,Kladno,50.183300,13.983300
788 23,Jindřichov,,Šumperk,50.250000,17.516701
783 05,Horní Loděnice,,Olomouc,49.766701,17.366699
747 86,Kružberk,,Opava,49.833302,17.683300
503 24,Kratonohy,,Hradec Králové,50.166698,15.600000
768 72,Chvalčov,,Kroměříž,49.383301,17.716700
747 94,Děhylov,,Opava,49.866699,18.166700
387 71,Číčenice,,Strakonice,49.150002,14.233300
390 03,Klokoty,,Tábor,49.416698,14.650000
468 71,Lučany nad Nisou,,Jablonec nad Nisou,50.733299,15.216700
411 42,Ploskovice,,Litoměřice,50.566700,14.200000
537 03,Chrudim III,,Chrudim,49.947201,15.787500
664 63,Unkovice,,Brno-venkov,49.033298,16.616699
294 46,Holé Vrchy,,Mladá Boleslav,50.400002,14.983300
468 02,Kopanina,,Jablonec nad Nisou,50.620800,15.091700
331 62,Mezí,,Plzeň-sever,50.000000,13.166700
362 51,Arnoldov,,Karlovy Vary,50.349998,12.950000
412 01,Chudoslavice,,Litoměřice,50.583302,14.183300
539 72,Raná,,Chrudim,49.799999,15.966700
612 00,Brno-Sadová,,Brno-město,49.750000,16.133301
257 28,Chotýšany,,Benešov,49.750000,14.816700
285 46,Úmonín,,Kutná Hora,49.883301,15.266700
679 35,Šebetov,,Blansko,49.549999,16.716700
691 83,Drnholec,,Břeclav,48.849998,16.500000
675 07,Čechtín,,Třebíč,49.299999,15.816700
671 72,Miroslav,,Znojmo,48.950001,16.316700
742 81,Bravantice,,Nový Jičín,49.750000,18.083300
294 48,Domousnice,,Mladá Boleslav,50.383301,15.100000
569 35,Mladějov na Moravě,,Svitavy,49.816700,16.691700
387 42,Újezdec,,Strakonice,49.500000,13.833300
539 53,Horní Bradlo,,Chrudim,49.799999,15.750000
549 07,Nahořany,,Náchod,50.349998,16.083300
512 03,Libštát,,Semily,50.566700,15.416700
691 51,Lanžhot,,Břeclav,48.733299,16.966700
739 49,Metylovice,,Frýdek-Místek,49.616699,18.333300
252 17,Tachlovice,,Praha-západ,50.016701,14.250000
384 72,Zdíkov,,Prachatice,49.083302,13.700000
788 01,Bedřichov,,Šumperk,49.933300,17.150000
466 06,Vrkoslavice,,Jablonec nad Nisou,50.700001,15.200000
539 55,Miřetice,,Chrudim,49.849998,15.883300
547 01,Řešetova Lhota,,Náchod,50.433300,16.100000
798 08,Kelčice,,Prostějov,49.400002,17.116699
315 00,Plzeň 2-Božkov,,Plzeň-město,49.754799,13.328600
357 01,Rotava,,Sokolov,50.201801,12.590400
252 26,Choteč,,Praha-západ,49.983299,14.283300
378 04,Libořezy,,Jindřichův Hradec,49.033298,14.933300
439 14,Smolnice,,Louny,50.299999,13.850000
539 61,Vortová,,Chrudim,49.716702,15.933300
257 92,Prčice,,Benešov,49.583302,14.550000
281 41,Ratboř,,Kolín,49.983299,15.150000
763 02,Louky,,Zlín,49.216702,17.616699
293 06,Kosmonosy,,Mladá Boleslav,50.433300,14.933300
338 06,Cheznovice,,Rokycany,49.783298,13.783300
413 01,Nové Dvory,,Litoměřice,50.450001,14.183300
538 26,Bojanov,,Chrudim,49.849998,15.716700
293 07,Hrdlořezy,,Mladá Boleslav,50.450001,14.900000
387 11,Katovice,,Strakonice,49.266701,13.833300
500 11,Roudnička,,Hradec Králové,50.166698,15.833300
569 66,Jarošov,,Svitavy,49.833302,16.166700
671 22,Šatov,,Znojmo,48.799999,16.016701
789 73,Bezděkov u Úsova,,Šumperk,49.833302,17.000000
270 62,Rynholec,,Rakovník,50.133301,13.916700
331 41,Liblín,,Rokycany,49.916698,13.533300
471 05,Velká Javorská,,Česká Lípa,50.666698,14.350000
439 88,Blšany,,Louny,50.216702,13.466700
675 45,Šebkovice,,Třebíč,49.133301,15.816700
257 22,Hvozdec,,Benešov,49.849998,14.650000
394 05,Vyskytná,,Pelhřimov,49.433300,15.366700
353 01,Louka,,Sokolov,50.049999,12.816700
512 51,Čikvásky,,Semily,50.583302,15.366700
691 22,Pasohlávky,,Břeclav,48.900002,16.549999
739 42,Zelinkovice,,Frýdek-Místek,49.666698,18.299999
790 01,Dětřichov,,Jeseník,50.216702,17.233299
267 03,Hudlice,,Beroun,49.950001,13.983300
281 63,Bošice,,Kolín,50.016701,15.033300
364 01,Chylice,,Karlovy Vary,50.083302,12.966700
407 29,Velká Bukovina,,Děčín,50.733299,14.383300
507 22,Batín,,Jičín,50.416698,15.233300
718 00,Ostrava-Kunčičky,,Ostrava-město,49.816700,18.299999
756 57,Horní Bečva,,Vsetín,49.433300,18.283300
267 64,Olešná,,Beroun,49.783298,13.816700
394 95,Křeč,,Pelhřimov,49.383301,14.916700
471 04,Skalka,,Česká Lípa,50.583302,14.416700
460 10,Ostašov-Liberec XX,,Liberec,50.772202,14.955600
569 73,Svojanov,,Svitavy,49.616699,16.416700
793 24,Karlova Studánka,,Bruntál,50.066700,17.299999
155 21,Praha 5-Zličín,,Hlavní město Praha,50.066700,14.275000
281 43,Bečváry,,Kolín,49.950001,15.083300
679 62,Prostřední Poříčí,,Blansko,49.583302,16.483299
760 01,Kudlov,,Zlín,49.216702,17.683300
250 01,Popovice,,Praha-východ,50.183300,14.633300
512 44,Rokytnice nad Jizerou-Hleďsebe,,Semily,50.724998,15.441700
538 64,Martinice,,Chrudim,49.933300,16.033300
517 03,Debřece,,Rychnov nad Kněžnou,50.233299,16.299999
798 52,Klužínek,,Prostějov,49.616699,16.916700
675 32,Mladoňovice,,Třebíč,49.016701,15.650000
687 09,Stříbrnice,,Uherské Hradiště,49.066700,17.316700
683 05,Pístovice,,Vyškov,49.266701,16.900000
277 36,Lobeč,,Mělník,50.466702,14.666700
503 13,Horní Dohalice,,Hradec Králové,50.283298,15.700000
411 14,Vlastislav,,Litoměřice,50.500000,13.966700
500 02,Pražské Předměstí,,Hradec Králové,50.211700,15.844200
549 12,Vysokov,,Náchod,50.416698,16.133301
569 65,Budislav,,Svitavy,49.799999,16.166700
542 04,Bernartice,,Trutnov,50.650002,15.966700
695 01,Hodonín,,Hodonín,48.866699,17.133301
373 23,Svatý Jan nad Malší,,České Budějovice,48.816700,14.500000
373 46,Pištín,,České Budějovice,49.049999,14.333300
675 78,Čikov,,Třebíč,49.266701,16.133301
512 65,Všeň,,Semily,50.566700,15.116700
507 53,Chomutice,,Jičín,50.366699,15.500000
569 02,Dlouhá,,Svitavy,49.650002,16.516701
588 62,Nevcehle,,Jihlava,49.233299,15.533300
687 61,Vlčnov,,Uherské Hradiště,49.016701,17.583300
793 15,Lichnov,,Bruntál,50.016701,17.650000
382 01,Dolní Třebonín,,Český Krumlov,48.849998,14.416700
407 01,Martiněves,,Děčín,50.783298,14.133300
533 64,Lipoltice,,Pardubice,49.983299,15.566700
696 42,Vracov,,Hodonín,48.983299,17.216700
687 07,Tupesy,,Uherské Hradiště,49.083302,17.366699
747 55,Litultovice,,Opava,49.900002,17.750000
751 14,Nahošovice,,Přerov,49.433300,17.583300
252 18,Úhonice,,Praha-západ,50.049999,14.183300
407 21,Filipov,,Děčín,50.816700,14.400000
798 09,Vřesovice,,Prostějov,49.400002,17.133301
270 36,Lubná,,Rakovník,50.083302,13.700000
411 81,Brozany nad Ohří,,Litoměřice,50.407398,14.268500
334 53,Roupov,,Plzeň-jih,49.533298,13.250000
544 54,Velký Vřešťov,,Trutnov,50.366699,15.750000
272 03,Vrapice,,Kladno,50.166698,14.166700
289 07,Libice nad Cidlinou,,Nymburk,50.126701,15.179200
544 66,Kohoutov,,Trutnov,50.450001,15.916700
691 26,Pouzdřany,,Břeclav,48.933300,16.616699
687 33,Veletiny,,Uherské Hradiště,49.033298,17.566700
671 54,Hostim,,Znojmo,49.016701,15.900000
594 01,Lhotka,,Žďár nad Sázavou,49.583302,16.000000
403 31,Ryjice,,Ústí nad Labem,50.683300,14.100000
582 87,Číhošť,,Havlíčkův Brod,49.733299,15.333300
407 11,Děčín XXX-Velká Veleň,,Ústí nad Labem,50.683300,14.200000
503 23,Boharyně,,Hradec Králové,50.200001,15.633300
549 36,Stárkov,,Náchod,50.533298,16.166700
756 25,Růžďka,,Vsetín,49.400002,18.000000
250 89,Lázně Toušeň,,Praha-východ,50.098499,14.736400
379 01,Mláka,,Jindřichův Hradec,49.066700,14.850000
742 85,Vřesina,,Nový Jičín,49.833302,18.133301
789 69,Postřelmov,,Šumperk,49.916698,16.916700
351 01,Dolní Lomany,,Cheb,50.133301,12.350000
544 42,Choustníkovo Hradiště,,Trutnov,50.433300,15.883300
345 62,Dolní Kamenice,,Domažlice,49.583302,13.100000
407 17,Hřensko,,Děčín,50.866699,14.233300
582 77,Libice nad Doubravou,,Havlíčkův Brod,49.733299,15.700000
517 36,Olešnice,,Rychnov nad Kněžnou,50.150002,16.150000
569 94,Mrhov,,Žďár nad Sázavou,49.700001,16.183300
285 31,Ovčáry,,Kutná Hora,50.061100,15.240000
398 47,Slabčice,,Písek,49.333302,14.333300
616 00,Brno-Žabovřesky,,Brno-město,49.000000,14.333300
686 05,Mařatice,,Uherské Hradiště,49.066700,17.483299
739 37,Horní Bludovice,,Frýdek-Místek,49.750000,18.433300
747 62,Mokré Lazce,,Opava,49.900002,18.033300
373 02,Neznašov,,České Budějovice,49.233299,14.383300
373 33,Žár,,České Budějovice,48.816700,14.716700
468 61,Desná,,Jablonec nad Nisou,50.758900,15.313600
671 73,Rešice,,Znojmo,49.049999,16.166700
340 12,Malinec,,Plzeň-jih,49.483299,13.383300
471 17,Slunečná,,Česká Lípa,50.733299,14.483300
691 75,Borkovany,,Břeclav,49.033298,16.816700
798 61,Bousín,,Prostějov,49.450001,16.883301
270 04,Vrbice,,Rakovník,50.166698,13.516700
408 01,Rumburk 3-Dolní Křečany,,Děčín,50.924999,14.541700
549 31,Rokytník,,Náchod,50.500000,16.150000
722 00,Ostrava-Třebovice,,Ostrava-město,48.883301,14.150000
345 09,Pocinovice,,Domažlice,49.349998,13.150000
403 27,Rýdeč,,Ústí nad Labem,50.599998,14.166700
669 04,Přímětice,,Znojmo,48.883301,16.033300
517 93,Dobré,,Rychnov nad Kněžnou,50.266701,16.266701
357 09,Lítov,,Sokolov,50.166698,12.516700
538 04,Prachovice,,Chrudim,49.900002,15.633300
373 47,Sedlec,,České Budějovice,49.066700,14.283300
382 93,Horní Dvořiště,,Český Krumlov,48.599998,14.416700
517 24,Borohrádek,,Rychnov nad Kněžnou,50.099998,16.100000
798 12,Dubany,,Prostějov,49.516701,17.183300
257 86,Mitrovice,,Benešov,49.533298,14.666700
252 63,Roztoky,,Praha-západ,50.166698,14.400000
294 11,Olšina,,Mladá Boleslav,50.533298,15.033300
270 51,Lužná,,Rakovník,50.133301,13.766700
561 12,Orlické Podhůří-Kaliště,,Ústí nad Orlicí,50.000000,16.299999
687 53,Suchá Loz,,Uherské Hradiště,48.966702,17.716700
783 61,Hrubá Voda,,Olomouc,49.666698,17.416700
155 00,Praha 5-Stodůlky,,Hlavní město Praha,50.033298,14.308300
257 44,Třebsín,,Benešov,49.849998,14.466700
285 32,Hlízov,,Kutná Hora,49.983299,15.300000
294 77,Mečeříž,,Mladá Boleslav,50.299999,14.733300
378 18,Stříbřec,,Jindřichův Hradec,49.033298,14.883300
417 62,Malhostice,,Teplice,50.616699,13.916700
664 49,Ostopovice,,Brno-venkov,49.166698,16.549999
153 00,Praha 5-Radotín,,Hlavní město Praha,49.650002,14.600000
256 01,Olšany,,Kutná Hora,49.900002,15.300000
793 36,Malá Morávka,,Bruntál,50.016701,17.316700
723 00,Ostrava-Martinov,,Ostrava-město,49.933300,12.750000
289 22,Dvorce,,Nymburk,50.200001,14.800000
507 24,Dětenice,,Jičín,50.369400,15.172800
435 11,Lom,,Most,50.416698,12.950000
538 35,Zaječice,,Chrudim,49.916698,15.866700
533 14,Kladruby nad Labem,,Pardubice,50.056099,15.489700
768 71,Rajnochovice,,Kroměříž,49.416698,17.816700
340 21,Horní Lhota,,Klatovy,49.333302,13.283300
439 02,Cítoliby,,Louny,50.333302,13.800000
387 31,Radomyšl,,Strakonice,49.316700,13.933300
439 68,Domoušice,,Louny,50.233299,13.733300
569 34,Rychnov na Moravě,,Svitavy,49.816700,16.691700
543 02,Hořejší Vrchlabí,,Trutnov,50.650002,15.600000
696 37,Nenkovice,,Hodonín,49.000000,17.000000
739 45,Fryčovice,,Frýdek-Místek,49.666698,18.233299
252 09,Hradišťko,,Praha-západ,49.866699,14.416700
398 01,Mirotice,,Písek,49.433300,14.033300
783 86,Karlov,,Olomouc,49.816700,17.250000
569 71,Pomezí,,Svitavy,49.716702,16.316700
592 14,Budeč,,Žďár nad Sázavou,49.533298,15.916700
747 15,Šilheřovice,,Opava,49.933300,18.266701
756 14,Valašská Senice,,Vsetín,49.233299,18.116699
101 00,Záběhlice,,Hlavní město Praha,50.003601,14.461900
783 55,Velký Újezd,,Olomouc,49.583302,17.500000
345 22,Vranov,,Domažlice,49.533298,13.033300
544 64,Nové Kocbeře,,Trutnov,50.466702,15.866700
739 95,Nýdek,,Frýdek-Místek,49.666698,18.766701
790 58,Velká Kraš,,Jeseník,50.366699,17.150000
267 22,Suchomasty,,Beroun,49.900002,14.066700
394 01,Rynárec,,Pelhřimov,49.400002,15.233300
543 61,Kunčice nad Labem,,Trutnov,50.599998,15.583300
763 63,Halenkovice,,Zlín,49.166698,17.466700
739 24,Krmelín,,Frýdek-Místek,49.733299,18.233299
503 54,Ohnišťany,,Hradec Králové,50.328300,15.510600
542 38,Havlovice,,Trutnov,50.483299,16.033300
507 13,Bradlecká Lhota,,Semily,50.483299,15.400000
544 43,Kuks,,Trutnov,50.402199,15.888300
747 68,Kyjovice,,Opava,49.833302,18.049999
294 41,Týnec,,Mladá Boleslav,50.383301,14.983300
439 42,Postoloprty,,Louny,50.366699,13.716700
257 03,Odlochovice,,Benešov,49.633301,14.766700
310 00,Vinice-jih,,Plzeň-město,49.754799,13.328600
468 26,Huť,,Jablonec nad Nisou,50.700001,15.233300
679 32,Svitávka,,Blansko,49.500000,16.600000
756 52,Střítež nad Bečvou,,Vsetín,49.461899,18.133301
281 06,Hřiby,,Kolín,50.033298,14.916700
270 02,Kolešovice,,Rakovník,50.133301,13.616700
582 24,Oudoleň,,Havlíčkův Brod,49.666698,15.766700
460 06,Liberec VI - Rochlice,,Liberec,50.772202,14.955600
460 15,Kunratice-Liberec XXIX,,Liberec,50.772202,14.955600
468 48,Rejdice,,Jablonec nad Nisou,50.716702,15.366700
538 07,Nové Lhotice,,Chrudim,49.866699,15.733300
542 34,Strážkovice,,Trutnov,50.533298,16.083300
664 82,Říčany,,Brno-venkov,49.216702,16.383301
322 00,Plzeň-Radčice,,Plzeň-město,49.758301,13.316700
430 04,Chomutov,,Chomutov,50.466702,13.402500
378 33,Hůrky,,Jindřichův Hradec,49.033298,14.633300
436 03,Chudeřín,,Most,50.599998,13.583300
417 72,Ledvice,,Teplice,50.583302,13.783300
507 54,Podhorní Újezd,,Jičín,50.383301,15.516700
517 56,Slatina nad Zdobnicí,,Rychnov nad Kněžnou,50.133301,16.400000
514 01,Javorek,,Semily,50.599998,15.516700
273 01,Lhota,,Kladno,50.083302,14.016700
252 04,Čisovice,,Praha-západ,49.866699,14.316700
696 85,Moravský Písek,,Hodonín,48.983299,17.333300
793 93,Brantice,,Bruntál,50.066700,17.616699
747 82,Štáblovice,,Opava,49.883301,17.816700
569 42,Chornice,,Svitavy,49.666698,16.750000
667 01,Vojkovice,,Brno-venkov,49.049999,16.616699
735 72,Dolní Marklovice,,Karviná,49.900002,18.566700
364 71,Nová Víska,,Karlovy Vary,50.183300,12.983300
419 01,Mikulov,,Teplice,50.683300,13.716700
503 43,Černilov,,Hradec Králové,50.264198,15.939200
569 04,Půlpecen,,Svitavy,49.620399,16.487000
756 04,Nový Hrozenkov,,Vsetín,49.349998,18.216700
252 05,Bojanovice,,Praha-západ,49.849998,14.350000
463 46,Svijany,,Liberec,50.566700,15.066700
539 76,Prosetín,,Chrudim,49.833302,15.950000
763 16,Dolní Ves,,Zlín,49.283298,17.683300
161 00,Praha 6-Liboc,,Hlavní město Praha,50.083302,14.316700
281 72,Horka,,Kolín,50.333302,14.850000
766 01,Mirošov,,Zlín,49.150002,17.983299
190 16,Praha 9-Koloděje,,Hlavní město Praha,50.075001,14.658300
251 64,Mnichovice,,Praha-východ,49.933300,14.700000
664 65,Malešovice,,Brno-venkov,49.016701,16.500000
671 40,Horní Kounice,,Znojmo,49.016701,16.150000
594 53,Záblatí,,Žďár nad Sázavou,49.316700,16.166700
710 00,Ostrava-Slezská Ostrava,,Ostrava-město,49.833302,18.283300
503 32,Březhrad,,Hradec Králové,50.183300,15.783300
538 42,Ronov nad Doubravou,,Chrudim,49.883301,15.516700
435 33,Louka u Litvínova,,Most,50.583302,13.666700
569 55,Janov,,Svitavy,49.849998,16.383301
664 46,Radostice,,Brno-venkov,49.133301,16.483299
394 45,Křelovice,,Pelhřimov,49.533298,15.183300
394 52,Kejžlice,,Pelhřimov,49.583302,15.400000
277 52,Staré Ouholice,,Mělník,50.299999,14.316700
793 26,Ludvíkov,,Bruntál,50.116699,17.350000
582 61,Česká Bělá,,Havlíčkův Brod,49.633301,15.683300
530 12,Pardubice,,Pardubice,50.014301,15.812600
592 66,Vír,,Žďár nad Sázavou,49.549999,16.333300
751 01,Tovačov II - Annín,,Přerov,49.408298,17.266701
788 32,Staré Město,,Šumperk,50.166698,16.950001
373 36,Rychnov u Nových Hradů,,České Budějovice,48.750000,14.666700
384 42,Kaplice,,Prachatice,48.950001,13.816700
273 25,Zvoleněves,,Kladno,50.233299,14.183300
561 16,Horní Libchavy,,Ústí nad Orlicí,50.016701,16.366699
569 41,Městečko Trnávka,,Svitavy,49.700001,16.733299
768 21,Bělov,,Kroměříž,49.216702,17.483299
382 06,Brloh,,Český Krumlov,48.933300,14.216700
569 22,Křenov,,Svitavy,49.666698,16.650000
503 06,Hořiněves,,Hradec Králové,50.316700,15.766700
783 23,Cakov,,Olomouc,49.633301,17.033300
373 62,Chotýčany,,České Budějovice,49.066700,14.516700
407 81,Lipová,,Děčín,51.016701,14.350000
407 16,Jetřichovice,,Děčín,50.849998,14.400000
687 11,Topolná,,Uherské Hradiště,49.116699,17.566700
772 00,Chválkovice,,Olomouc,49.616699,17.283300
294 76,Sudovo Hlavno,,Mladá Boleslav,50.266701,14.683300
378 24,Pluhův Žďár,,Jindřichův Hradec,49.237701,14.881900
582 57,Lípa,,Havlíčkův Brod,49.549999,15.550000
664 34,Moravské Knínice,,Brno-venkov,49.299999,16.500000
687 54,Bánov,,Uherské Hradiště,48.983299,17.716700
592 51,Dolní Rozsíčka,,Žďár nad Sázavou,49.466702,16.183300
739 47,Měrkovice,,Frýdek-Místek,49.599998,18.250000
790 64,Vápenná,,Jeseník,50.283298,17.100000
142 00,Praha 4-Modřany,,Hlavní město Praha,49.966702,14.377800
407 03,Poustka,,Děčín,50.583302,14.500000
382 73,Lachovice,,Český Krumlov,48.633301,14.316700
543 77,Čermná,,Trutnov,50.549999,15.766700
252 67,Tuchoměřice,,Praha-západ,50.133301,14.283300
382 23,Černá v Pošumaví,,Český Krumlov,48.733299,14.116700
357 03,Svatava,,Sokolov,50.183300,12.633300
407 44,Dolní Chřibská,,Děčín,50.866699,14.450000
417 23,Košťany,,Teplice,50.650002,13.766700
400 11,Žežice,,Ústí nad Labem,50.683300,14.066700
763 12,Lhotsko,,Zlín,49.216702,17.883301
742 55,Albrechtičky,,Nový Jičín,49.700001,18.100000
277 06,Lužec nad Vltavou,,Mělník,50.316700,14.400000
250 83,Třebohostice,,Praha-východ,50.033298,14.716700
415 10,Sobědruhy,,Teplice,50.666698,13.866700
735 53,Věřňovice,,Karviná,49.933300,18.416700
755 01,Rokytnice,,Vsetín,49.333302,17.983299
281 26,Labské Chrčice,,Pardubice,50.049999,15.416700
250 73,Přezletice,,Praha-východ,50.150002,14.583300
330 14,Ledce,,Plzeň-sever,49.816700,13.333300
348 15,Bezděkov,,Tachov,49.783298,12.783300
765 02,Kvítkovice,,Zlín,49.200001,17.549999
592 54,Moravec,,Žďár nad Sázavou,49.450001,16.150000
270 01,Kněževes,,Rakovník,50.150002,13.633300
373 49,Mydlovary,,České Budějovice,49.083302,14.350000
431 84,Horní Halže,,Chomutov,50.416698,13.083300
417 61,Bystřany,,Teplice,50.633301,13.883300
671 02,Šumná,,Znojmo,48.916698,15.866700
756 45,Branky,,Vsetín,49.466702,17.900000
391 65,Černýšovice,,Tábor,49.333302,14.533300
363 01,Kfely,,Karlovy Vary,50.316700,12.916700
691 52,Kostice,,Břeclav,48.750000,16.983299
751 21,Prosenice,,Přerov,49.500000,17.475000
262 23,Kotenčice,,Příbram,49.733299,14.100000
320 00,Plzeň 3-Jižní Předměstí,,Plzeň-město,49.726700,13.383300
391 26,Tučapy,,Tábor,49.283298,14.816700
391 73,Hlavatce,,Tábor,49.299999,14.633300
582 54,Úsobí,,Havlíčkův Brod,49.516701,15.500000
517 31,Bolehošť,,Rychnov nad Kněžnou,50.216702,16.083300
696 18,Lužice,,Hodonín,48.849998,17.066700
739 92,Návsí,,Frýdek-Místek,49.583302,18.766701
267 24,Lštěň,,Beroun,49.816700,14.066700
270 32,Oráčov,,Rakovník,50.116699,13.550000
387 15,Střelské Hoštice,,Strakonice,49.299999,13.766700
549 23,Mezilesí,,Náchod,50.349998,16.216700
330 24,Horní Sekyřany,,Plzeň-sever,49.700001,13.116700
530 06,Staré Čívice,,Pardubice,50.016701,15.683300
675 55,Odunec,,Třebíč,49.116699,16.016701
288 02,Krchleby,,Nymburk,50.250000,15.033300
362 21,Tisová,,Karlovy Vary,50.349998,12.733300
378 08,Dvory nad Lužnicí,,Jindřichův Hradec,48.849998,14.900000
378 72,Písečné,,Jindřichův Hradec,48.966702,15.466700
507 11,Valdice,,Jičín,50.450001,15.383300
687 06,Salaš,,Uherské Hradiště,49.150002,17.350000
742 13,Studénka,,Nový Jičín,49.733299,18.083300
747 27,Kobeřice,,Opava,49.983299,18.049999
267 06,Hýskov,,Beroun,49.983299,14.050000
277 13,Jiřice,,Mělník,50.233299,14.566700
747 33,Oldřišov,,Opava,49.983299,17.966700
500 08,Nový Hradec Králové,,Hradec Králové,50.231701,15.864900
539 01,Lhoty,,Chrudim,49.716702,15.950000
512 31,Roztoky u Jilemnice,,Semily,50.566700,15.500000
561 51,Červená,,Ústí nad Orlicí,50.033298,16.504200
252 19,Chrášťany,,Praha-západ,50.049999,14.266700
435 42,Janov,,Most,50.583302,13.566700
561 14,České Libchavy,,Ústí nad Orlicí,50.033298,16.383301
561 24,Třebovice,,Ústí nad Orlicí,49.866699,16.500000
565 52,České Heřmanice,,Ústí nad Orlicí,49.933300,16.250000
679 39,Úsobrno,,Blansko,49.599998,16.766701
687 41,Újezdec,,Uherské Hradiště,49.033298,17.266701
594 54,Křoví,,Žďár nad Sázavou,49.299999,16.266701
411 87,Krabčice,,Litoměřice,50.400002,14.300000
507 92,Úbislavice,,Jičín,50.483299,15.466700
400 10,Střížovice,,Ústí nad Labem,50.683300,13.983300
763 32,Nedašova Lhota,,Zlín,49.116699,18.083300
788 25,Ramzová,,Jeseník,50.200001,17.066700
407 53,Filipov,,Děčín,50.816700,14.400000
411 41,Pohořany,,Litoměřice,50.566700,14.166700
507 15,Libuň,,Jičín,50.500000,15.300000
691 62,Uherčice,,Břeclav,48.966702,16.666700
588 61,Hutě,,Jihlava,49.299999,15.000000
675 03,Studnice,,Třebíč,49.283298,16.033300
747 91,Štítina,,Opava,49.916698,18.016701
751 19,Vlkoš,,Přerov,49.400002,17.416700
285 33,Jakub,,Kutná Hora,49.950001,15.333300
468 50,Jizerka,,Jablonec nad Nisou,50.816700,15.350000
788 15,Vernířovice,,Šumperk,50.033298,17.116699
735 32,Rychvald,,Karviná,49.866699,18.366699
789 83,Palonín,,Šumperk,49.733299,16.950001
768 52,Kurovice,,Kroměříž,49.283298,17.516701
675 57,Šemíkovice,,Třebíč,49.049999,16.116699
338 26,Újezd u Svatého Kříže,,Rokycany,49.866699,13.566700
471 18,Pihel,,Česká Lípa,50.716702,14.566700
439 23,Lenešice,,Louny,50.366699,13.766700
552 03,Ratibořice,,Náchod,50.401699,16.055000
193 00,Praha 9-Horní Počernice,,Hlavní město Praha,50.116699,14.633300
270 65,Srbeč,,Rakovník,50.233299,13.883300
582 52,Věžnice,,Havlíčkův Brod,49.416698,15.766700
517 11,Javornice,,Rychnov nad Kněžnou,50.166698,16.350000
512 38,Vítkovice,,Semily,50.683300,15.533300
691 09,Vrbice,,Břeclav,48.916698,16.900000
586 01,Hosov,,Jihlava,49.383301,15.533300
671 32,Plaveč,,Znojmo,48.933300,16.083300
257 51,Zahořany,,Benešov,49.733299,14.616700
407 60,Brtníky,,Děčín,50.950001,14.450000
747 18,Píšť,,Opava,49.983299,18.200001
747 47,Klokočov,,Opava,49.750000,17.750000
394 92,Mnich,,Pelhřimov,49.299999,14.966700
411 55,Terezín,,Litoměřice,50.516701,14.150000
417 42,Nové Modlany,,Teplice,50.674999,13.883300
744 01,Frenštát pod Radhoštěm,,Nový Jičín,49.549999,18.216700
374 01,Dobrkovská Lhotka,,České Budějovice,48.853401,14.607700
468 47,Lhotka,,Jablonec nad Nisou,50.700001,15.333300
542 32,Suchovršice,,Trutnov,50.533298,16.000000
683 54,Milešovice,,Vyškov,49.083302,16.850000
783 01,Slavonín,,Olomouc,49.566700,17.233299
330 16,Všeruby,,Plzeň-sever,49.833302,13.250000
471 63,Staré Splavy,,Česká Lípa,50.583302,14.633300
391 75,Dobřejice,,Tábor,49.366699,14.533300
569 01,Hradec nad Svitavou,,Svitavy,49.716702,16.483299
768 23,Žalkovice,,Kroměříž,49.366699,17.433300
273 27,Otvovice,,Kladno,50.216702,14.266700
285 61,Žleby,,Kutná Hora,49.900002,15.483300
798 53,Jesenec,,Prostějov,49.616699,16.866699
294 42,Libichov,,Mladá Boleslav,50.349998,14.916700
373 50,Olešník,,České Budějovice,49.099998,14.366700
384 44,Stožec,,Prachatice,48.866699,13.833300
544 74,Horní Brusnice,,Trutnov,50.466702,15.683300
783 75,Kožušany,,Olomouc,49.533298,17.250000
787 01,Šumperk,,Šumperk,49.966702,16.966700
262 22,Hluboš,,Příbram,49.750000,14.016700
373 65,Sedlíkovice,,České Budějovice,49.166698,14.616700
273 41,Želenice,,Kladno,50.216702,14.166700
270 52,Lišany,,Rakovník,50.150002,13.750000
384 25,Dub,,Prachatice,49.099998,14.016700
338 01,Holoubkov,,Rokycany,49.783298,13.700000
338 23,Sedlecko,,Rokycany,49.816700,13.533300
543 73,Prosečné,,Trutnov,50.566700,15.700000
160 00,Praha 6-Vokovice,,Hlavní město Praha,50.127800,14.388900
257 64,Zdislavice,,Benešov,49.683300,14.983300
588 42,Branišov,,Jihlava,49.466702,15.433300
