92206 CEDEX,Neuilly-sur-Seine,Île-de-France,Hauts-de-Seine,48.884602,2.269700
95311 CEDEX,Cergy-Pontoise,Île-de-France,Val-d'Oise,49.038898,2.077000
13454 CEDEX 13,Marseille,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.296902,5.381100
50005 CEDEX,Saint-Lô,Basse-Normandie,Manche,49.116199,-1.090300
94653 CEDEX 1,Rungis,Île-de-France,Val-de-Marne,48.746101,2.352700
94813 CEDEX,Villejuif,Île-de-France,Val-de-Marne,48.793900,2.359900
84603 CEDEX,Valréas,Provence-Alpes-Côte d'Azur,Vaucluse,44.383701,4.990800
38708 CEDEX,La Tronche,Rhône-Alpes,Isère,45.204300,5.736400
56350,Saint-Vincent-sur-Oust,Bretagne,Morbihan,47.700100,-2.146600
28231 CEDEX,Épernon,Centre,Eure-et-Loir,48.610298,1.672200
02003 CEDEX,Laon,Picardie,Aisne,49.566700,3.616700
75479 CEDEX 10,Paris 10,Île-de-France,Paris,48.870899,2.356100
60950,Ver-sur-Launette,Picardie,Oise,49.104900,2.684100
56460,Sérent,Bretagne,Morbihan,47.823299,-2.505700
92762 CEDEX,Antony,Île-de-France,Hauts-de-Seine,48.750000,2.300000
93022 CEDEX,Bobigny,Île-de-France,Seine-Saint-Denis,48.900002,2.450000
65401 CEDEX,Argelès-Gazost,Midi-Pyrénées,Hautes-Pyrénées,43.016701,-0.100000
60299 CEDEX,Rantigny,Picardie,Oise,49.327599,2.442400
03390,Vernusse,Auvergne,Allier,46.269100,2.977200
29080 CEDEX 9,Quimper,Bretagne,Finistère,48.000000,-4.100000
93153 CEDEX,Le Blanc-Mesnil,Île-de-France,Seine-Saint-Denis,48.938702,2.461400
34970,Lattes,Languedoc-Roussillon,Hérault,43.567501,3.904600
48310,Saint-Juéry,Languedoc-Roussillon,Lozère,44.826599,3.083900
13478 CEDEX 02,Marseille,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.296902,5.381100
29558 CEDEX 9,Quimper,Bretagne,Finistère,48.000000,-4.100000
56101 CEDEX,Lorient,Bretagne,Morbihan,47.750000,-3.366700
76093 CEDEX,Le Havre,Haute-Normandie,Seine-Maritime,49.493801,0.107700
75170 CEDEX 19,Paris 19,Île-de-France,Paris,48.881699,2.382200
78344 CEDEX,Les Clayes-sous-Bois,Île-de-France,Yvelines,48.822102,1.986800
35136,Saint-Jacques-de-la-Lande,Bretagne,Ille-et-Vilaine,48.065102,-1.720900
79045 CEDEX 9,Niort,Poitou-Charentes,Deux-Sèvres,46.323101,-0.458800
59413 CEDEX,Coudekerque-Branche,Nord-Pas-de-Calais,Nord,51.022900,2.393600
17870,Loire-les-Marais,Poitou-Charentes,Charente-Maritime,45.992298,-0.929100
83910,Pourrières,Provence-Alpes-Côte d'Azur,Var,43.506100,5.734500
35702 CEDEX 7,Rennes,Bretagne,Ille-et-Vilaine,48.112000,-1.674300
41106 CEDEX,Vendôme,Centre,Loir-et-Cher,47.799999,1.066700
52104 CEDEX,Saint-Dizier,Champagne-Ardenne,Haute-Marne,48.633301,4.950000
27440,Écouis,Haute-Normandie,Eure,49.310699,1.431900
19361 CEDEX,Malemort-sur-Corrèze,Limousin,Corrèze,45.170101,1.561900
17032 CEDEX 1,La Rochelle,Poitou-Charentes,Charente-Maritime,46.166698,-1.150000
84270,Vedène,Provence-Alpes-Côte d'Azur,Vaucluse,43.977402,4.904300
56805 CEDEX,Ploërmel,Bretagne,Morbihan,47.931702,-2.397800
20113,Olmeto,Corse,Corse-du-Sud,41.718899,8.920200
27092 CEDEX 9,Évreux,Haute-Normandie,Eure,49.024101,1.150800
31606 CEDEX,Muret,Midi-Pyrénées,Haute-Garonne,43.466702,1.350000
59280,Armentières,Nord-Pas-de-Calais,Nord,50.685699,2.882100
62459 CEDEX,Bapaume,Nord-Pas-de-Calais,Pas-de-Calais,50.103802,2.849700
13743 CEDEX,Vitrolles,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.459999,5.248600
33335 CEDEX,Saint-Émilion,Aquitaine,Gironde,44.883301,-0.150000
75423 CEDEX 09,Paris 09,Île-de-France,Paris,48.871799,2.339900
92588 CEDEX,Clichy,Île-de-France,Hauts-de-Seine,48.900200,2.309500
95956 CEDEX 2,Roissy Charles-de-Gaulle,Île-de-France,,48.983601,2.525600
59442 CEDEX,Wasquehal,Nord-Pas-de-Calais,Nord,50.670399,3.133800
44214 CEDEX,Pornic,Pays de la Loire,Loire-Atlantique,47.112099,-2.088900
49080,Bouchemaine,Pays de la Loire,Maine-et-Loire,47.422298,-0.608900
22720,Saint-Fiacre,Bretagne,Côtes-d'Armor,48.460800,-3.060900
35833 CEDEX,Saint-Grégoire,Bretagne,Ille-et-Vilaine,48.150799,-1.687100
28481 CEDEX,Thiron Gardais,Centre,Eure-et-Loir,48.316700,0.983300
23450,Fresselines,Limousin,Creuse,46.383202,1.681900
87020 CEDEX 9,Limoges,Limousin,Haute-Vienne,45.831501,1.257800
31705 CEDEX,Blagnac,Midi-Pyrénées,Haute-Garonne,43.632801,1.394000
20252,Lento,Corse,Haute-Corse,42.521599,9.282600
27097 CEDEX 9,Évreux,Haute-Normandie,Eure,49.024101,1.150800
92502 CEDEX,Rueil-Malmaison,Île-de-France,Hauts-de-Seine,48.876499,2.189700
54009 CEDEX,Nancy,Lorraine,Meurthe-et-Moselle,48.684399,6.185000
31329 CEDEX,Castanet-Tolosan,Midi-Pyrénées,Haute-Garonne,43.515900,1.498600
59008 CEDEX,Lille,Nord-Pas-de-Calais,Nord,50.632999,3.058600
49059 CEDEX 02,Angers,Pays de la Loire,Maine-et-Loire,47.466702,-0.550000
13665 CEDEX,Salon-de-Provence,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.640701,5.095400
15012 CEDEX,Aurillac,Auvergne,Cantal,44.916698,2.450000
63960,Veyre-Monton,Auvergne,Puy-de-Dôme,45.668701,3.171400
25202 CEDEX,Montbéliard,Franche-Comté,Doubs,47.516701,6.800000
54580,Saint-Ail,Lorraine,Meurthe-et-Moselle,49.183300,6.000000
12100,Millau,Midi-Pyrénées,Aveyron,44.099998,3.083300
69481 CEDEX 03,Lyon,Rhône-Alpes,Rhône,45.748501,4.846700
62213 CEDEX,Carvin,Nord-Pas-de-Calais,Pas-de-Calais,50.492401,2.958200
13733 CEDEX,Saintes-Maries-de-la-Mer,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.452099,4.429100
22308 CEDEX,Lannion,Bretagne,Côtes-d'Armor,48.733299,-3.466700
29173 CEDEX,Douarnenez,Bretagne,Finistère,48.095402,-4.329000
20538 CEDEX,Porto-Vecchio,Corse,Corse-du-Sud,41.591000,9.279500
91386 CEDEX,Chilly-Mazarin,Île-de-France,Essonne,48.714901,2.316400
54610,Chenicourt,Lorraine,Meurthe-et-Moselle,48.857101,6.290600
91578 CEDEX,Bièvres,Île-de-France,Essonne,48.757702,2.218800
55160,Latour-en-Woëvre,Lorraine,Meuse,49.088200,5.815200
59479 CEDEX,Seclin,Nord-Pas-de-Calais,Nord,50.548698,3.027300
85501 CEDEX,Les Herbiers,Pays de la Loire,Vendée,46.866699,-1.016700
73390,Villard-Léger,Rhône-Alpes,Savoie,45.514198,6.185000
77174,Villeneuve-Saint-Denis,Île-de-France,Seine-et-Marne,48.815800,2.793500
93270,Sevran,Île-de-France,Seine-Saint-Denis,48.944698,2.527500
30440,Saint-Martial,Languedoc-Roussillon,Gard,44.035301,3.736400
60744 CEDEX,Saint-Maximin,Picardie,Oise,49.221802,2.453600
13710,Fuveau,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.455799,5.561500
56104 CEDEX,Lorient,Bretagne,Morbihan,47.750000,-3.366700
12031 CEDEX 9,Rodez,Midi-Pyrénées,Aveyron,44.352600,2.573400
59443 CEDEX,Wasquehal,Nord-Pas-de-Calais,Nord,50.670399,3.133800
